wavelength,flux
19.186090701389055,0.0
19.198100386328463,0.0
19.205769656034438,0.0
19.225468795159383,0.0
19.245188139466897,0.0
19.264927709681206,0.0
19.284687526547792,0.0
19.304467610833417,0.0
19.3177239607723,0.0
19.324267983326134,0.0
19.344088664835333,0.0
19.363929676191738,0.0
19.383791038247445,0.0
19.403672771875932,0.0
19.423574897972088,0.0
19.43809291102286,0.0
19.443497437452237,0.0
19.46344041125415,0.0
19.483403840337086,0.0
19.50338774568179,0.0
19.523392148290526,0.0
19.543417069187118,0.0
19.559211881524956,0.0
19.56346252941692,0.0
19.583528550046903,0.0
19.60361515216563,0.0
19.62372235688331,0.0
19.643850185331782,0.0
19.663998658664582,0.0
19.68108554566304,0.0
19.684167798056926,0.0
19.704357624705757,0.0
19.72456815982976,0.0
19.74479942466938,0.0
19.765051440486854,0.0
19.785324228566218,0.0
19.80371860594144,0.0
19.80561781021335,0.0
19.82593220675597,0.0
19.846267439543684,0.0
19.866623529947987,0.0
19.887000499362312,0.0
19.90739836920199,0.0
19.92711579416584,0.0
19.92781716090439,0.0
19.9482568959288,0.0
19.96871759575655,0.0
19.98919928189101,0.0
20.00970197585759,0.0
20.03022569920378,0.0
20.05077047349918,0.0
20.051281871625886,0.0
20.07133632033551,0.0
20.091923261326635,0.0
20.112531318108587,0.0
20.133160512339593,0.0
20.15381086570009,0.0
20.174482399892764,0.0
20.176221629278835,0.0
20.195175136642547,0.0
20.21588909769666,0.0
20.236624304824645,0.0
20.257380779818323,0.0
20.278158544491944,0.0
20.29895762068206,0.0
20.301939887934488,0.0
20.31977803024766,0.0
20.340619795070147,0.0
20.36148293705336,0.0
20.382367478123612,0.0
20.403273440229704,0.0
20.424200845342945,0.0
20.42844149844114,0.0
20.445149715457184,0.0
20.46612007258883,0.0
20.48711193877687,0.0
20.508125336082898,0.0
20.52916028659114,0.0
20.550216812408465,0.0
20.555731341872765,0.0
20.571294935664422,0.0
20.592394678511265,0.0
20.613516063123953,0.0
20.634659111700213,0.0
20.655823846460507,0.0
20.677010289648113,0.0
20.683814329717404,0.0
20.69821846352912,0.0
20.71944839039245,0.0
20.740700092549893,0.0
20.76197359233612,0.0
20.783268912108706,0.0
20.804586074248167,0.0
20.812695404066588,0.0
20.825925101157967,0.0
20.847286015264554,0.0
20.868668839017374,0.0
20.890073594888904,0.0
20.91150030537467,0.0
20.93294899299326,0.0
20.94237953780612,0.0
20.95441968028638,0.0
20.97591238981884,0.0
20.997427144178612,0.0
21.018963965976805,0.0
21.040522877847746,0.0
21.06210390244897,0.0
21.072871734807865,0.0
21.083707062461258,0.0
21.105332380588646,0.0
21.12697987955846,0.0
21.148649582121333,0.0
21.170341511051245,0.0
21.192055689145526,0.0
21.204177030122885,0.0
21.213792139224886,0.0
21.23555088413345,0.0
21.25733194673877,0.0
21.279135349931853,0.0
21.300961116627185,0.0
21.322809269762754,0.0
21.336300490175727,0.0
21.34467983230008,0.0
21.36657282722424,0.0
21.388488277543846,0.0
21.41042620629118,0.0
21.432386636522086,0.0
21.45436959131608,0.0
21.469247212959832,0.0
21.47637509377636,0.0
21.4984031670298,0.0
21.52045383422701,0.0
21.542527118542342,0.0
21.564623043173917,0.0
21.586741631343646,0.0
21.603022328234353,0.0
21.608882906297268,0.0
21.63104689130435,0.0
21.65323360965834,0.0
21.675443084676573,0.0
21.6976753397003,0.0
21.719930398094714,0.0
21.737630997721986,0.0
21.74220828324898,0.0
21.764509018576216,0.0
21.78683262751363,0.0
21.80917913352238,0.0
21.831548560087757,0.0
21.853940930719105,0.0
21.87307841530818,0.0
21.87635626894989,0.0
21.898794598337727,0.0
21.92125594246437,0.0
21.943740324935785,0.0
21.96624776938214,0.0
21.98877829945783,0.0
22.009369807241576,0.0
22.011331938841533,0.0
22.033908711236197,0.0
22.05650864036909,0.0
22.079131749991813,0.0
22.101778063880328,0.0
22.124447605834995,0.0
22.14651043233558,0.0
22.147140399680566,0.0
22.169856469266257,0.0
22.19259583846571,0.0
22.215358531177078,0.0
22.238144571323026,0.0
22.26095398285075,0.0
22.283786789732012,0.0
22.284505582171374,0.0
22.30664301596316,0.0
22.32952268556515,0.0
22.35242582258358,0.0
22.37535245108872,0.0
22.39830259517551,0.0
22.42127627896362,0.0
22.423360581302,0.0
22.444273526597453,0.0
22.46729436224618,0.0
22.49033881010375,0.0
22.513406894388954,0.0
22.536498639345375,0.0
22.559614069241537,0.0
22.563080787457842,0.0
22.582753208370764,0.0
22.605916081051394,0.0
22.62910271162663,0.0
22.65231312446468,0.0
22.67554734395874,0.0
22.698805394527028,0.0
22.703671591753416,0.0
22.72208730061281,0.0
22.74539308668441,0.0
22.768722777235258,0.0
22.792076396783912,0.0
22.81545396987407,0.0
22.838855521074606,0.0
22.845138418895264,0.0
22.86228107497959,0.0
22.885730656208334,0.0
22.90920428940538,0.0
22.93270199924056,0.0
22.956223810409025,0.0
22.979769747631195,0.0
22.987486727391396,0.0
23.003339835652937,0.0
23.02693409924542,0.0
23.050552563205258,0.0
23.074195252354496,0.0
23.097862191540635,0.0
23.121553405636657,0.0
23.130722009761797,0.0
23.145268919541063,0.0
23.169008758177892,0.0
23.192772946496742,0.0
23.216561509472808,0.0
23.240374472106893,0.0
23.26421185942545,0.0
23.27484979275042,0.0
23.288073696480602,0.0
23.311960008350162,0.0
23.33587082013767,0.0
23.35980615697243,0.0
23.383766044009455,0.0
23.407750506429668,0.0
23.419875637538425,0.0
23.431759569439702,0.0
23.45579325827216,0.0
23.47985159818542,0.0
23.503934614463834,0.0
23.52804233241767,0.0
23.55217477738315,0.0
23.565805139958773,0.0
23.57633197472249,0.0
23.600513949823917,0.0
23.624720728101703,0.0
23.64895233499618,0.0
23.67320879597378,0.0
23.697490136527048,0.0
23.712643930712083,0.0
23.721796382174684,0.0
23.74612755846156,0.0
23.770483690958763,0.0
23.794864805263554,0.0
23.819270926999536,0.0
23.8437020818165,0.0
23.860397675583947,0.0
23.868158295390643,0.0
23.892639593424402,0.0
23.917146001646643,0.0
23.941677545812595,0.0
23.96623425170391,0.0
23.990816145128683,0.0
24.00907207566352,0.0
24.015423251921483,0.0
24.04005559794337,0.0
24.064713209081933,0.0
24.089396111251318,0.0
24.114104330392248,0.0
24.13883789247205,0.0
24.15867286756353,0.0
24.163596823484685,0.0
24.188381149450795,0.0
24.213190896417657,0.0
24.23802609045935,0.0
24.2628867576766,0.0
24.287772924197,0.0
24.309205823641605,0.0
24.312684616174863,0.0
24.337621859791366,0.0
24.36258468125454,0.0
24.387573106799284,0.0
24.412587162687416,0.0
24.437626875207688,0.0
24.46067675222296,0.0
24.462692270675817,0.0
24.487783375434503,0.0
24.51290021585348,0.0
24.538042818329522,0.0
24.56321120928647,0.0
24.58840541517528,0.0
24.613091497824573,0.0
24.613625462474033,0.0
24.63887137768797,0.0
24.664143187349524,0.0
24.689440918018303,0.0
24.71476459628124,0.0
24.74011424875244,0.0
24.765489902073377,0.0
24.766455941380652,0.0
24.790891582912817,0.0
24.816319317966894,0.0
24.84177313395912,0.0
24.86725305764041,0.0
24.892759115789133,0.0
24.9182913352111,0.0
24.920776000469605,0.0
24.943849742739648,0.0
24.969434365235607,0.0
24.995045229587376,0.0
25.020682362710925,0.0
25.046345791549836,0.0
25.072035543075323,0.0
25.076057629542323,0.0
25.09775164428628,0.0
25.12349412220924,0.0
25.14926300389855,0.0
25.175058316436193,0.0
25.20088008693205,0.0
25.226728342523703,0.0
25.23230682015193,0.0
25.252603110376626,0.0
25.278504417684147,0.0
25.304432291667478,0.0
25.330386759575756,0.0
25.35636784868607,0.0
25.382375586303482,0.0
25.389529601184982,0.0
25.408409999761062,0.0
25.434471116419918,0.0
25.460558963669214,0.0
25.486673568926214,0.0
25.512814959636305,0.0
25.53898316327303,0.0
25.54773203909413,0.0
25.565178207338068,0.0
25.591400119361385,0.0
25.617648926901097,0.0
25.64392465754367,0.0
25.670227338903796,0.0
25.696556998624526,0.0
25.7069202381321,0.0
25.722913664377256,0.0
25.749297363861768,0.0
25.77570812480625,0.0
25.80214597496734,0.0
25.82861094213013,0.0
25.855103054108223,0.0
25.867100340587353,0.0
25.88162233874375,0.0
25.908168823907392,0.0
25.934742537498423,0.0
25.96134350744473,0.0
25.98797176170286,0.0
26.01462732825798,0.0
26.02827852702096,0.0
26.041310235124055,0.0
26.068020510343676,0.0
26.094758181988308,0.0
26.12152327815811,0.0
26.14831582698212,0.0
26.175135856618212,0.0
26.190461016505147,0.0
26.20198339525314,0.0
26.228858471102573,0.0
26.255761112411115,0.0
26.282691347452346,0.0
26.309649204528846,0.0
26.336634711972213,0.0
26.35365406686328,0.0
26.363647898143125,0.0
26.390688791431327,0.0
26.4177574202557,0.0
26.444853813064263,0.0
26.47197799833422,0.0
26.499130004572002,0.0
26.517863974911247,0.0
26.52630986031321,0.0
26.553517594122816,0.0
26.580753234595,0.0
26.608016810353323,0.0
26.635308350050686,0.0
26.662627882369385,0.0
26.68309707670051,0.0
26.689975436021133,0.0
26.717351039747086,0.0
26.744754722317897,0.0
26.772186512533708,0.0
26.79964643922421,0.0
26.827134531248674,0.0
26.849359747762495,0.0
26.85465081749595,0.0
26.882195326884542,0.0
26.909768088362597,0.0
26.937369130907964,0.0
26.964998483528223,0.0
26.992656175260656,0.0
27.016658403354647,0.0
27.020342235172425,0.0
27.04805669236039,0.0
27.07579957595137,0.0
27.10357091510196,0.0
27.13137073899872,0.0
27.159199076858126,0.0
27.184999498707977,0.0
27.187055957926624,0.0
27.214941411480662,0.0
27.242855466826715,0.0
27.270798153301307,0.0
27.298769500271067,0.0
27.326769537132737,0.0
27.35438952927607,0.0
27.354798293313213,0.0
27.38285579826957,0.0
27.410942081489104,0.0
27.43905717248936,0.0
27.467201100818112,0.0
27.495373896053536,0.0
27.523575587804036,0.0
27.52483503098579,0.0
27.551806205708484,0.0
27.580065779436076,0.0
27.60835433868648,0.0
27.63667191318981,0.0
27.665018532706693,0.0
27.693394227028257,0.0
27.696342580489418,0.0
27.721799025976203,0.0
27.750232959402815,0.0
27.778696057190995,0.0
27.807188349254297,0.0
27.835709865536955,0.0
27.86426063601392,0.0
27.868918795418402,0.0
27.892840690690882,0.0
27.92145005960433,0.0
27.9500887728215,0.0
27.97875686044056,0.0
28.007454352590447,0.0
28.036181279431112,0.0
28.042570334638786,0.0
28.064937671153338,0.0
28.09372355797893,0.0
28.122538970160683,0.0
28.151383937982416,0.0
28.180258491759012,0.0
28.20916266183645,0.0
28.217303898508007,0.0
28.238096478591835,0.0
28.26705997243342,0.0
28.296053173800658,0.0
28.32507611316422,0.0
28.354128821026027,0.0
28.38321132791929,0.0
28.393126229133575,0.0
28.412323664408536,0.0
28.441465861089647,0.0
28.470637948589886,0.0
28.49983995756789,0.0
28.529071918713836,0.0
28.558333862749272,0.0
28.5700441106331,0.0
28.587625820427323,0.0
28.616947822532644,0.0
28.646299899881456,0.0
28.6756820833216,0.0
28.705094403732545,0.0
28.734536892025442,0.0
28.74806436939609,0.0
28.764009579143142,0.0
28.793512496060238,0.0
28.82304567378309,0.0
28.85260914334986,0.0
28.882202935830545,0.0
28.91182708232702,0.0
28.927193874347424,0.0
28.941481613973046,0.0
28.971166561934343,0.0
29.000881957408534,0.0
29.030627831625342,0.0
29.060404215846415,0.0
29.090211141365568,0.0
29.107439537212255,0.0
29.12004863950862,0.0
29.149916741633582,0.0
29.179815479130607,0.0
29.209744883422044,0.0
29.239704985962476,0.0
29.269695818238752,0.0
29.28880831278284,0.0
29.299717411770004,0.0
29.32976979810771,0.0
29.359853008835692,0.0
29.389967075570183,0.0
29.42011202995983,0.0
29.45028790368576,0.0
29.47130719918677,0.0
29.480494728461586,0.0
29.51073253603341,0.0
29.54100135817999,0.0
29.571301226712563,0.0
29.601632173475117,0.0
29.631994230344187,0.0
29.654943238157053,0.0
29.662387429229074,0.0
29.692811802071787,0.0
29.7232673808471,0.0
29.753754197562586,0.0
29.784272284258638,0.0
29.81482167300852,0.0
29.83972351530385,0.0
29.845402395918395,0.0
29.876014485127353,0.0
29.90665797280745,0.0
29.937332891163738,0.0
29.968039272434307,0.0
29.99877714889032,0.0
30.02565516038778,0.0
30.02954655283599,0.0
30.060347516608758,0.0
30.091180072579125,0.0
30.122044253150907,0.0
30.152940090761046,0.0
30.18386761787983,0.0
30.21274534759515,0.0
30.21482686701082,0.0
30.245817870690928,0.0
30.27684066149043,0.0
30.30789527201301,0.0
30.3389817348958,0.0
30.370100082809397,0.0
30.401001295814634,0.0
30.40125034845792,0.0
30.432432564579027,0.0
30.46364676394395,0.0
30.494892979357534,0.0
30.526171243658283,0.0
30.55748158971837,0.0
30.58882405044371,0.0
30.590430268915895,0.0
30.6201986587739,0.0
30.651605447682435,0.0
30.683044450176517,0.0
30.714515699297277,0.0
30.746019228119707,0.0
30.77755506975273,0.0
30.781039576029894,0.0
30.80912325733923,0.0
30.84072382405608,0.0
30.872356803114187,0.0
30.904022227758517,0.0
30.93572013126814,0.0
30.967450546956265,0.0
30.972836571830797,0.0
30.999213508170254,0.0
31.031009048291683,0.0
31.062837200736368,0.0
31.0946979989544,0.0
31.12659147643019,0.0
31.158517666682428,0.0
31.165828656819897,0.0
31.190476603264308,0.0
31.2224683197633,0.0
31.25449284980146,0.0
31.286550227035203,0.0
31.318640485155544,0.0
31.35076365788804,0.0
31.36002327761104,0.0
31.382919778992825,0.0
31.415108882264676,0.0
31.44733100153302,0.0
31.479586170661992,0.0
31.511874423550456,0.0
31.544195794132047,0.0
31.555427927218005,0.0
31.576550316375208,0.0
31.608938024283216,0.0
31.641358951894237,0.0
31.67381313328135,0.0
31.706300602552528,0.0
31.73882139385084,0.0
31.75205014534367,0.0
31.77137554135425,0.0
31.803963079275896,0.0
31.8365840418639,0.0
31.86923846340158,0.0
31.9019263782074,0.0
31.934647820635025,0.0
31.94989751867082,0.0
31.96740282507335,0.0
32.000191425946554,0.0
32.03301365771411,0.0
32.065869554870844,0.0
32.098759151946965,0.0
32.1316824835081,0.0
32.14897768115501,0.0
32.16463958415532,0.0
32.19763048852519,0.0
32.23065523128983,0.0
32.263713847156836,0.0
32.29680637086954,0.0
32.329932837206755,0.0
32.34929831431901,0.0
32.36309328098311,0.0
32.39628773704884,0.0
32.42951624028997,0.0
32.462778825628305,0.0
32.49607552802146,0.0
32.5294063824629,0.0
32.55086714754923,0.0
32.562771423982014,0.0
32.59617068764408,0.0
32.629604208550376,0.0
32.663072021838154,0.0
32.69657416268072,0.0
32.73011066628746,0.0
32.75369195839404,0.0
32.763681567903866,0.0
32.797286902811585,0.0
32.83092670632846,0.0
32.86460101380855,0.0
32.89830986064215,0.0
32.93205328225593,0.0
32.95778057286372,0.0
32.965831314112805,0.0
32.99964399171213,0.0
33.03349135058963,0.0
33.06737342631751,0.0
33.10129025450445,0.0
33.13524187079564,0.0
33.163140865732565,0.0
33.16922831087285,0.0
33.20324961045445,0.0
33.237305805295414,0.0
33.27139693118743,0.0
33.30552302395888,0.0
33.339684119474875,0.0
33.36978076084265,0.0
33.373880253637346,0.0
33.40811146238504,0.0
33.44237778169356,0.0
33.47667924757536,0.0
33.51101589607996,0.0
33.545387763293704,0.0
33.57770823140958,0.0
33.57979488534008,0.0
33.61423729837952,0.0
33.64871503860961,0.0
33.68322814226505,0.0
33.71777664561771,0.0
33.75236058497664,0.0
33.78693130033021,0.0
33.78697999668816,0.0
33.82163491713585,0.0
33.85632538274062,0.0
33.89105142996073,0.0
33.92581309529185,0.0
